US,2054,PIT,CLT,-4,366,9
UA,994,SFO,EWR,2,2565,-9
VX,187,EWR,SFO,0,2565,-22
VX,23,JFK,SFO,-9,2586,9
WN,795,ATL,PBI,-4,545,-10
WN,1926,ATL,SJU,31,1547,9
WN,2161,BNA,CMH,-3,337,-10
WN,4218,BNA,DTW,-5,456,-9
WN,1652,BNA,MDW,-4,395,-16
WN,791,BOI,GEG,-4,287,-5
WN,17,DAL,HOU,-1,239,1
WN,393,DEN,LGA,28,1620,1
WN,972,LAS,LAX,48,236,43
WN,4561,LGA,CAK,-3,397,-22
WN,789,MDW,ATL,-2,591,-4
WN,1391,MDW,BUF,-7,468,-7
WN,384,MDW,MCO,17,990,10
WN,774,MDW,MHT,-5,838,-11
WN,4563,ATL,CMH,14,447,-1
WN,1028,SDF,TPA,-3,727,-9
WN,808,TPA,ATL,-2,406,0
UA,1141,CLE,ORD,3,315,-13
UA,1167,DEN,LAX,3,862,-8
UA,1247,IAH,RSW,1,861,-5
UA,1279,EWR,EGE,50,1725,37
UA,1558,IAH,EWR,11,1400,-13
AA,119,DFW,OGG,5,3711,7
AA,179,JFK,SFO,-6,2586,-13
AA,283,LAX,HNL,-5,2556,20
AA,1667,MSY,DFW,7,447,21
AA,2413,LAX,DFW,151,1235,147
AS,475,LAX,SEA,-7,954,-18
AS,656,SEA,PHX,-7,1107,-10
AS,730,SEA,IAH,-1,1874,15
B6,518,JFK,BOS,-5,187,-3
B6,534,SFO,BOS,3,2704,-7
DL,380,BOI,MSP,-3,1142,6
DL,1095,ATL,CLT,-4,226,-24
DL,1223,STL,MSP,0,448,-11
DL,1224,ATL,BHM,-4,134,-17
DL,1963,DCA,MSP,-4,931,-15
DL,238,DAB,ATL,-3,366,-18
EV,4708,SDF,IAH,-1,788,16
HA,15,SAN,HNL,-11,2614,9
MQ,3151,XNA,ORD,-7,522,-15
MQ,3164,ORD,FSD,-3,462,-9
OO,4442,GEG,SLC,-4,546,-3
OO,5603,PHX,SFO,-7,651,-10
OO,5177,IAH,BZN,64,1385,67
UA,1079,DEN,MIA,5,1709,-28
UA,779,LAX,JFK,29,2475,2
DL,771,MKE,ATL,74,669,56
EV,3920,IAH,DAL,-5,216,-8
HA,508,LIH,OGG,-7,201,-2
DL,1122,RSW,ATL,4,515,14
DL,1929,LGA,SRQ,21,1047,-12
EV,4728,LFT,IAH,0,201,5
EV,5541,AGS,ATL,50,143,39
HA,331,ITO,HNL,39,216,59
OO,5184,IAH,IND,-2,844,-14
UA,1727,BOS,SFO,0,2704,-34
F9,574,SLC,DEN,-8,391,-2
VX,218,SFO,AUS,-9,1504,-3
WN,119,ATL,LGA,-4,762,-26
WN,697,AUS,HOU,2,148,-3
WN,3684,BNA,SAN,-1,1751,-11
WN,1089,BOS,BWI,-6,369,-18
WN,397,BWI,LAX,22,2329,32
WN,851,CLT,HOU,3,920,-9
WN,1762,DCA,HOU,-4,1218,-8
WN,3764,FLL,ISP,6,1092,1
WN,2055,JAX,ATL,134,270,122
WN,4391,LAS,SFO,14,414,12
WN,1722,LAX,MKE,-8,1756,-18
WN,4122,MEM,MCO,0,684,2
WN,2267,MSY,MDW,61,825,43
WN,1768,PHX,MKE,-1,1460,-12
WN,810,RDU,TPA,-4,587,-1
WN,879,RSW,MDW,-6,1105,-4
WN,380,SAT,LAX,0,1211,-10
WN,335,SJC,SNA,-3,342,-3
WN,1122,SLC,DEN,0,391,-11
WN,353,TPA,PHL,-3,920,-11
WN,368,OKC,HOU,3,419,8
WN,1662,ONT,PHX,-7,325,-9
UA,1455,MCO,EWR,-7,937,-4
AA,96,STL,DFW,16,550,32
AA,1265,LAX,CMH,-2,1995,-19
AA,1343,CLT,DFW,-2,936,11
AA,1375,ORD,RSW,5,1120,10
AA,2356,ORD,SFO,-6,1846,-29
AA,2425,DFW,LAX,1,1235,5
AS,80,ANC,SEA,-8,1448,-9
B6,460,FLL,BDL,-8,1173,-10
B6,1753,FLL,SJU,-5,1046,-15
DL,936,ATL,OMA,-2,821,-7
DL,1175,ABQ,MSP,-3,981,1
DL,2511,TUS,MSP,-7,1298,-31
DL,2607,LGA,PBI,-6,1035,-46
DL,315,ATL,DEN,-2,1199,-19
EV,4615,BNA,EWR,-9,748,-12
EV,5358,ATL,ILM,1,377,-5
F9,1060,PHX,ORD,10,1440,-3
F9,1121,RSW,CLE,-11,1025,-23
F9,1291,FLL,CVG,7,932,10
F9,244,DEN,IAH,-2,862,22
MQ,2877,ORD,BNA,5,409,12
MQ,2757,ORD,ABQ,25,1118,50
MQ,3274,ORD,CMI,-5,135,-13
OO,5335,CEC,SFO,-10,304,-8
UA,319,MCO,IAH,-5,854,-1
EV,4711,EWR,STL,-10,872,-2
MQ,3527,PNS,MIA,-8,530,-16
OO,5265,SLC,IAH,1,1195,7
OO,4990,ICT,ORD,-2,588,-15
EV,3965,ORD,SDF,-8,287,-24
B6,1274,CHS,JFK,1,636,5
EV,4199,IAH,CLE,-3,1091,-18
NK,927,ORD,MCO,-1,1005,-11
DL,670,ATL,SDF,-2,321,-6
US,1808,ATL,CLT,-4,226,-13
VX,406,LAX,JFK,21,2475,8
WN,2142,AUS,SAN,-1,1164,-7
WN,200,BOS,MDW,-1,861,-10
WN,4990,DAL,ELP,-6,562,0
WN,1592,DAL,SNA,6,1216,-6
WN,629,DEN,TPA,2,1506,-3
WN,480,HOU,CRP,0,187,5
WN,355,LAS,MAF,-6,795,-11
WN,342,LIT,MDW,-5,544,-13
WN,1972,MCI,DAL,-4,460,6
WN,892,MCI,MKE,-2,436,-2
WN,2373,MCO,ALB,0,1073,-1
WN,3739,MCO,ATL,-1,404,-9
WN,838,MCO,MHT,3,1142,6
WN,206,OAK,BUR,-2,325,-2
WN,4564,OAK,ONT,0,362,1
WN,1448,PHX,MDW,-4,1444,-22
WN,1974,SAN,SMF,1,480,0
WN,182,OAK,SAN,3,446,2
WN,167,OAK,SNA,-3,371,-10
WN,317,OKC,LAS,-4,986,-4
UA,1224,LAX,HNL,13,2556,9
UA,1474,SFO,DFW,1,1464,1
AA,380,ORD,LGA,13,733,-9
AA,1289,DFW,AUS,-2,190,8
AA,1620,ORD,RDU,-4,646,-15
AS,627,LAS,PDX,-1,763,4
AS,725,SLC,SEA,1,689,-15
AS,788,SEA,MSY,-8,2086,-17
AS,794,SEA,ABQ,-8,1180,-13
B6,152,MCO,BOS,4,1121,1
DL,823,CLT,ATL,-3,226,-17
DL,2267,ATL,SAN,-1,1892,1
DL,2565,LAS,SLC,0,368,-1
DL,1680,ATL,SFO,3,2139,-25
EV,4378,ELP,IAH,1,667,1
EV,5069,EVV,ATL,-5,350,-12
MQ,2824,AEX,DFW,-1,285,0
MQ,2989,DFW,LBB,27,282,26
MQ,3397,EYW,MIA,-10,125,-14
MQ,3460,ORD,DSM,-3,299,-11
OO,5646,SFO,SBA,-3,262,10
OO,6283,SFO,MCI,-2,1499,46
OO,5260,SFO,FAT,-3,158,-7
OO,2632,ORD,MKE,-1,67,-10
OO,3468,SEA,OMA,17,1368,19
OO,6380,SFO,BOI,-1,522,11
OO,6327,LAX,SAN,28,109,28
OO,6415,DEN,GTF,4,624,-8
UA,1192,DEN,TPA,7,1506,-2
UA,1747,MIA,EWR,1,1085,-3
EV,5903,LIT,ORD,-5,552,-14
HA,157,OGG,HNL,-6,100,-6
OO,5367,ONT,SFO,-6,363,-20
OO,6253,ASE,DEN,10,125,7
OO,5625,MFR,SFO,-6,329,-21
B6,971,LGA,FLL,23,1076,-13
EV,4174,FNT,ORD,-2,223,12
NK,138,MCO,ACY,-8,852,-14
OO,5540,TUS,DEN,83,639,74
UA,239,SFO,ORD,163,1846,160
UA,1456,CLE,MCO,-2,895,-10
NK,639,DTW,TPA,0,983,-14
OO,5198,TVC,ORD,-5,224,2
DL,2359,RSW,CVG,-6,879,-7
EV,4415,IAH,SAV,-1,851,-13
OO,5582,IND,ORD,-6,177,-12
OO,5654,ACV,SFO,-4,250,-10
UA,392,SFO,LAS,-1,414,0
US,2030,JAX,PHL,-3,742,-5
UA,435,SFO,STL,1,1735,-7
UA,589,ORD,IAH,-2,925,0
UA,662,SFO,MSP,-2,1589,-2
VX,766,DAL,LGA,-6,1381,-13
WN,2605,CHS,HOU,1,928,-3
WN,473,FLL,ATL,1,581,4
WN,987,LAS,ICT,-3,986,-9
WN,2261,MCO,FNT,-5,1011,-5
WN,914,MDW,LAX,-1,1750,-3
WN,700,OAK,BOI,-1,511,7
WN,3849,OAK,MCI,-2,1489,1
WN,1452,RSW,IND,-8,945,-8
WN,2078,SEA,SAN,3,1050,-17
WN,2340,TPA,CAK,-4,894,-5
WN,207,TPA,CMH,-4,829,4
US,479,PHX,SMF,11,647,11
US,625,PHX,BOI,4,735,-3
AA,1471,DEN,DFW,-10,641,-6
AA,1530,ORD,SJC,18,1829,-3
AA,1629,SAT,DFW,35,247,24
AA,1513,ATL,DFW,-2,731,-7
B6,62,PBI,LGA,0,1035,4
DL,1075,DEN,JFK,-3,1626,-15
DL,1286,ATL,LGA,13,762,0
AA,1460,PHX,DFW,-1,868,-10
DL,2226,FLL,ATL,-5,581,-18
DL,2310,DFW,ATL,-1,731,19
DL,2601,HSV,ATL,-4,151,-17
AA,2389,TUL,DFW,-5,237,5
MQ,2931,ORD,BMI,35,116,25
MQ,3242,ORD,OKC,26,693,33
NK,730,LAX,ORD,-8,1744,-25
OO,6240,SFO,OKC,5,1384,30
OO,5268,OMA,ORD,-6,416,-18
OO,6270,SFO,RNO,-11,192,0
OO,4808,PHX,SEA,-4,1107,-12
B6,597,BOS,SEA,175,2496,192
EV,4495,EWR,SAV,0,708,-5
OO,4975,SFO,TUS,-3,751,22
UA,1751,ORD,MCO,-6,1005,-12
B6,218,CLT,JFK,-8,541,-16
EV,4133,RIC,IAD,-6,100,-10
EV,4409,RIC,EWR,-7,277,-1
EV,4671,HRL,IAH,175,295,174
NK,649,FLL,SJU,-2,1046,-22
EV,5783,DAL,IAH,-3,216,0
DL,2218,LAX,HNL,-1,2556,27
HA,346,LIH,HNL,24,102,38
OO,5309,SFO,ONT,-6,363,-4
EV,5792,ATL,IAH,-12,689,-1
B6,1410,JAX,BOS,128,1010,129
DL,1256,GPT,ATL,-5,352,-4
DL,1391,ATL,HOU,-2,696,-21
DL,1640,ATL,DTW,-1,594,-17
EV,5175,ATL,CID,18,694,22
OO,5354,DLH,ORD,-1,397,-14
OO,6249,LAS,SFO,-1,414,-14
OO,6197,SFO,BUR,-5,326,5
UA,322,SFO,SEA,-4,679,-11
US,1849,DCA,CLT,-7,331,-25
VX,112,LAX,IAD,-5,2288,-35
WN,748,ATL,PHX,0,1587,-7
WN,3483,BHM,MDW,-3,570,-14
WN,1663,DAL,MCI,1,460,-10
WN,4482,DEN,PHL,7,1558,-17
WN,943,DTW,MDW,0,228,-7
WN,450,FLL,IND,-4,1005,-2
WN,753,FLL,SJU,-3,1046,-14
WN,2366,LAS,SEA,12,867,3
WN,1094,LAX,OAK,-1,337,-7
WN,560,MCO,CAK,-1,861,-4
WN,690,OAK,LAS,-1,407,7
WN,2027,SLC,LAX,16,590,22
WN,677,SLC,PHX,21,507,23
WN,682,PDX,SMF,1,479,-7
WN,1674,PHL,BNA,-7,675,8
UA,1140,RSW,CLE,-6,1025,-6
US,415,PHX,SJC,6,621,0
US,493,PHX,OAK,4,646,-6
US,531,PHX,RNO,13,601,5
AA,23,SFO,DFW,33,1464,40
AA,302,ORD,DEN,-2,888,-5
AA,1201,ORD,AUS,-2,978,4
AA,1693,ORD,MCO,-6,1005,-11
AA,2252,DFW,SEA,-1,1660,-28
AA,2337,SAN,DFW,16,1171,4
AS,619,LAS,SEA,-10,867,-21
DL,837,ATL,HNL,8,4502,-2
DL,1230,ATL,MSP,-1,907,-5
DL,1240,ATL,TUS,37,1541,12
DL,2136,ATL,ELP,-5,1282,-20
DL,2281,ATL,MKE,-1,669,4
DL,2451,ATL,MEM,-2,332,-14
DL,2484,RIC,ATL,-3,481,-22
DL,2610,PBI,LGA,-6,1035,-8
DL,1772,ATL,PHX,0,1587,3
DL,1849,ATL,SLC,-1,1590,-18
EV,2532,BPT,DFW,31,270,36
EV,5082,ATL,BMI,75,533,69
EV,5143,ROA,ATL,-6,357,-19
EV,5691,ORD,CLE,-6,315,-14
F9,358,DEN,MKE,-7,896,8
MQ,2838,ORD,COU,8,315,8
MQ,3180,ORD,BIS,-7,716,2
MQ,3439,TYS,DFW,6,772,33
NK,197,LGA,FLL,14,1076,-1
OO,5365,LAX,SBP,130,156,127
OO,2619,LAX,SMF,-10,373,-13
OO,5610,TUL,IAH,-3,429,-4
OO,6471,SFO,ABQ,12,896,30
DL,1089,IND,ATL,0,432,-10
EV,4609,CRP,IAH,14,201,8
EV,5113,DHN,ATL,-4,170,-18
HA,207,KOA,HNL,-5,163,-5
DL,1555,ATL,LAX,0,1947,3
EV,5163,ATL,TUL,0,674,0
HA,208,HNL,KOA,-1,163,0
OO,6498,BOI,LAX,23,674,1
EV,4672,MEM,EWR,3,946,-15
EV,4730,ORD,DAY,-9,240,-23
OO,5423,MRY,LAX,-8,266,-7
UA,325,FLL,CLE,-3,1062,-11
UA,1278,SFO,ATL,20,2139,22
UA,1451,SFO,ORD,12,1846,16
B6,533,BDL,TPA,-1,1111,-7
EV,4502,GSP,EWR,-8,594,-15
UA,324,LAX,IAD,12,2288,-19
US,2002,MEM,CLT,1,511,-5
US,2023,ORD,PHX,2,1440,2
UA,760,SFO,JFK,9,2586,24
VX,784,SEA,LAX,-5,954,-7
WN,882,DAL,ATL,3,721,-10
WN,199,DCA,DAL,-2,1184,12
WN,1752,FLL,ALB,-4,1204,7
WN,383,LAS,SJC,-1,386,-15
WN,1009,LAX,SFO,9,337,4
WN,4922,MDW,CLT,13,584,-3
WN,777,MSY,DAL,0,436,-6
WN,1133,PHX,LAS,36,255,41
WN,341,SAN,MCO,18,2149,14
WN,1646,SAN,PHX,-2,304,-12
WN,872,SDF,DEN,0,1024,-11
WN,954,SJC,LAS,-6,386,7
WN,1602,SNA,PHX,-5,338,-12
WN,1190,STL,DEN,-3,770,-10
WN,389,ONT,LAS,-1,197,-3
UA,1169,LAX,IAH,11,1379,0
UA,1461,SFO,IAH,17,1635,12
US,443,SLC,PHX,10,507,24
AA,123,DFW,HNL,164,3784,174
AA,1100,LGA,DFW,-2,1389,-7
AA,1133,LGA,MIA,-1,1096,-31
AA,1615,MIA,DFW,-6,1121,-5
AA,1524,LAS,DFW,-2,1055,9
AA,1646,JFK,MIA,4,1089,-6
AA,2278,DFW,MIA,22,1121,19
AA,2279,AUS,ORD,-4,978,-31
AS,490,SEA,SAN,-5,1050,-9
B6,842,SAV,JFK,-1,718,-15
B6,1083,BOS,RDU,-4,612,-14
B6,965,BOS,RSW,-1,1249,-12
DL,439,JFK,SLC,5,1990,-29
DL,812,ATL,ORD,-1,606,-14
DL,1239,ATL,DFW,-4,731,-14
DL,2641,TPA,CVG,8,773,0
B6,2269,BOS,FLL,-3,1237,-14
DL,1790,ATL,SAT,-5,874,-13
AA,2393,MCO,JFK,111,944,102
B6,1522,LGB,PDX,0,846,-6
EV,4372,ABQ,IAH,-3,744,11
EV,5489,ATL,GNV,-6,300,-19
EV,6073,DEN,BNA,9,1014,-14
MQ,3269,BNA,ORD,-5,409,-18
MQ,3491,CVG,DFW,-2,812,0
NK,239,BOS,RSW,5,1249,-4
OO,4966,SFO,SUN,14,587,42
OO,4848,DSM,MSP,-8,232,-15
OO,2627,ICT,ORD,-4,588,-14
OO,4452,LAX,OAK,25,337,19
OO,4479,SLC,DEN,167,391,159
OO,5436,ORD,SPI,24,174,16
OO,6502,SFO,SAT,14,1482,15
UA,418,PBI,EWR,-9,1023,-16
UA,500,SFO,PDX,-2,550,-6
UA,948,DEN,IAD,42,1452,9
EV,5067,ATL,JAN,0,341,-5
EV,5503,ATL,AGS,-4,143,-8
EV,5802,MFE,IAH,3,316,-2
UA,1710,MCO,ORD,2,1005,-5
EV,3927,PNS,IAH,-7,489,-3
EV,4647,LRD,IAH,-5,301,-13
HA,143,HNL,LIH,-10,102,-4
OO,5325,FWA,ORD,-8,157,-17
UA,753,SFO,AUS,0,1504,12
B6,208,JFK,PWM,-3,273,-6
MQ,3370,DCA,JFK,4,213,-11
OO,2587,TUS,LAX,-13,451,-16
UA,387,ORD,LGA,-4,733,-29
US,720,PHX,CLT,86,1773,77
US,1810,MSY,CLT,7,651,2
US,1970,ORF,CLT,-9,290,-8
US,2177,LGA,DCA,-13,214,-17
UA,471,SFO,SAN,-6,447,-4
UA,665,EWR,PBI,10,1023,-11
VX,1351,BOS,SFO,17,2704,-5
WN,1527,BWI,MCO,-2,787,-1
WN,304,BWI,SAT,5,1407,1
WN,19,DAL,HOU,0,239,-4
WN,695,DCA,IND,-9,500,-16
WN,704,DCA,RSW,-7,892,-18
WN,763,DEN,SAT,-2,794,3
WN,20,HOU,DAL,1,239,-10
WN,978,HOU,DEN,0,883,-19
WN,1680,IND,TPA,0,837,-3
WN,4141,MSP,MDW,3,349,-23
WN,599,SDF,MDW,0,271,-5
WN,1076,SMF,LAX,0,373,-6
WN,448,TPA,AUS,6,928,3
WN,395,TUL,DEN,-3,541,-14
WN,713,OAK,PDX,0,543,-1
WN,170,OAK,SEA,1,671,6
WN,456,PDX,LAS,63,763,76
WN,647,PDX,OAK,-2,543,-6
WN,732,PHL,ATL,-2,666,-1
WN,891,PHL,MCO,-3,861,-14
UA,1174,CLE,LAS,0,1824,-18
UA,1248,LAX,ORD,-4,1744,-17
UA,1485,LAS,CLE,-2,1824,-31
UA,1507,EWR,LAX,11,2454,2
US,403,SFO,PHL,-3,2521,0
AA,19,JFK,LAX,-5,2475,-7
AA,204,LAS,MIA,-6,2174,3
AA,1120,DFW,LGA,-2,1389,-21
AA,1146,SEA,DFW,-11,1660,8
AA,1424,MIA,DEN,23,1709,10
AA,1176,SNA,DFW,14,1205,6
AA,1581,DCA,DFW,-5,1192,-11
AA,2319,ORD,DFW,5,802,15
AS,65,WRG,PSG,-12,31,-14
AS,358,SEA,SMF,0,605,-6
AS,523,BUR,SEA,-11,937,-11
B6,224,LAX,JFK,-6,2475,-1
DL,839,DCA,ATL,-1,547,-20
DL,1134,PBI,ATL,-3,545,-10
DL,1147,RDU,ATL,-3,356,20
DL,1353,ATL,PNS,-4,271,-19
DL,2023,CHS,ATL,-2,259,-21
DL,2025,BWI,ATL,-3,577,-12
DL,2076,MCO,LGA,-6,950,-15
DL,2127,ATL,FLL,-3,581,-15
DL,2389,SFO,DTW,243,2079,241
DL,2583,FLL,JFK,-8,1069,-8
DL,12,SLC,MSP,0,991,2
DL,150,ATL,DCA,-2,547,-18
B6,2079,LAS,LGB,-2,231,-9
DL,1562,ATL,BZN,0,1640,-5
DL,1698,FLL,LGA,-5,1076,0
DL,1801,BOS,ATL,8,946,-3
DL,1844,DFW,DTW,0,986,3
DL,1912,SLC,ATL,63,1590,56
DL,1947,LGA,ATL,12,762,-22
EV,4981,SHV,ATL,-3,551,-7
EV,4872,ATL,AVL,3,164,9
EV,5169,IAH,DTW,-10,1075,-20
EV,5545,LGA,ROC,-10,254,-16
MQ,2837,DFW,CRP,-5,354,10
MQ,2783,ORD,SDF,12,287,5
MQ,2925,ORD,MHK,0,501,-9
MQ,3285,DFW,GRK,21,134,54
MQ,3448,ORD,CHA,-1,501,1
OO,4672,MKE,MSP,-5,297,-4
OO,4678,DLH,MSP,-7,144,-16
OO,6254,MCI,ORD,-2,403,-9
OO,4607,SLC,GEG,3,546,-9
OO,6322,SAN,LAX,51,109,40
OO,6604,PHX,YUM,-4,160,-2
OO,7380,SLC,CDC,-1,221,15
DL,2137,SLC,RNO,13,422,-4
DL,1402,ATL,LAS,-1,1747,-4
DL,2445,ATL,PBI,5,545,-8
EV,3258,JAX,ORD,-8,864,3
OO,4680,SLC,EUG,0,618,-20
UA,247,IAH,MIA,8,964,-1
DL,1379,BHM,ATL,4,134,-9
UA,342,SAT,IAH,40,191,28
UA,731,LAX,SFO,15,337,7
B6,1633,BTV,JFK,-15,266,-31
EV,5608,TUL,DTW,5,789,4
EV,6183,DEN,LBB,142,456,145
OO,4669,SLC,BIL,-3,387,-12
OO,5219,IAH,JAC,-1,1265,-1
US,891,BOS,CLT,-1,728,1
UA,769,SFO,LAX,-4,337,1
WN,1136,AUS,DAL,-1,189,-7
WN,329,BDL,TPA,-1,1111,-11
WN,873,DAL,AUS,25,189,35
WN,803,JAX,BNA,5,483,5
WN,896,LAS,BWI,-2,2106,-17
WN,186,MDW,MCI,16,405,14
WN,28,MSY,HOU,-2,302,-11
WN,4977,ROC,TPA,-5,1079,0
WN,657,SMF,LAS,-2,397,7
WN,927,SNA,OAK,-5,371,-6
WN,1093,TUS,SAN,4,368,1
WN,898,OKC,STL,0,462,-18
UA,1108,DEN,BIL,66,455,51
UA,1128,DEN,PDX,16,991,-3
US,490,CLT,EWR,3,529,0
AA,271,LAX,OGG,-4,2486,8
AA,1046,MCI,DFW,0,460,6
AA,2235,DTW,PHX,45,1671,36
AS,895,SAN,HNL,7,2614,23
AA,2494,MIA,SJU,21,1045,0
B6,451,BOS,MCO,1,1121,-15
B6,390,DCA,BOS,-2,399,-5
B6,634,PBI,DCA,-12,857,-10
B6,1133,MCO,SJU,-7,1189,-14
DL,1052,ATL,JAX,-3,270,-8
DL,1210,ATL,SEA,-3,2182,-11
DL,2619,MIA,LGA,-4,1096,-5
DL,1617,LGA,MIA,0,1096,-27
DL,1685,LGA,MCO,2,950,-25
EV,4518,ORD,CLT,10,599,-6
EV,6071,DEN,SLC,19,391,-2
F9,1069,ATL,ORD,67,606,71
F9,923,TTN,RSW,6,1028,7
MQ,2862,ORD,TOL,-5,213,-17
MQ,3011,DFW,JAN,10,408,33
NK,219,ORD,ATL,-2,606,-9
OO,5293,DEN,SGU,21,517,20
OO,2586,FAT,LAX,-1,209,-8
OO,4493,SLC,BZN,-6,347,6
OO,4783,SLC,HLN,-4,402,-2
OO,5595,DEN,COS,34,73,35
OO,6620,PHX,BFL,-7,425,-9
OO,6499,DEN,CPR,12,230,-2
DL,1462,ATL,MSY,-5,425,-2
DL,2567,SLC,SAN,-1,626,-20
EV,4093,VPS,IAH,-11,528,-8
EV,5488,AEX,ATL,-10,500,-16
OO,7383,SLC,CPR,1,320,-3
DL,2173,ATL,MIA,0,594,-16
EV,4121,EWR,RDU,-5,416,-16
OO,6271,COS,DEN,-8,73,0
OO,7429,SLC,PIH,-2,150,4
OO,5166,DEN,FAT,8,844,-20
UA,282,DEN,EWR,6,1605,-18
UA,390,SEA,SFO,-7,679,-6
B6,938,BQN,JFK,1,1576,7
EV,5219,PHF,ATL,4,508,-6
EV,5956,CLT,IAH,-8,912,-2
OO,4590,SLC,BOI,-2,290,-8
UA,1563,SAN,ORD,9,1723,-11
NK,847,ORD,DEN,27,888,22
OO,5163,DEN,SUN,82,557,82
OO,6336,RNO,SFO,-4,192,-7
VX,330,SFO,LAX,-8,337,-11
WN,1749,BUR,SMF,-8,358,-9
WN,2018,LAS,BUR,17,223,2
WN,330,LAS,SMF,-4,397,-12
WN,2796,LAX,MDW,0,1750,-5
WN,863,LAX,SAT,7,1211,-1
WN,2045,MCO,DAY,0,808,-2
WN,340,MSP,DEN,-1,680,-12
WN,1754,ATL,DCA,-3,547,-5
WN,4304,PHX,EWR,2,2133,-7
WN,1802,TPA,BDL,8,1111,1
WN,363,OAK,SLC,11,588,13
WN,433,PBI,BWI,-11,883,-23
WN,2481,PHX,BNA,3,1449,-15
UA,1531,SFO,BOS,296,2704,264
US,457,PHX,SLC,13,507,14
US,561,PHX,LAS,-5,255,-12
US,565,DFW,PHL,2,1303,-2
AA,35,DFW,HDN,-1,769,32
AA,1054,ORD,SEA,2,1721,-4
AS,43,ANC,BET,4,399,-5
AS,75,SEA,JNU,29,909,23
AS,452,SEA,LAX,123,954,113
AS,509,SNA,SEA,-14,978,-18
B6,643,EWR,PBI,15,1023,3
DL,1282,MIA,DTW,26,1145,10
DL,1412,ATL,BNA,-3,214,-13
DL,1495,ATL,BWI,-3,577,-18
EV,2523,DFW,SHV,62,190,61
OO,7398,SLC,VEL,-4,132,-9
OO,4555,SLC,RDM,-6,525,-20
HA,280,LIH,OGG,35,201,43
OO,4739,FSD,MSP,-6,196,-18
OO,5480,DEN,BFL,2,845,-20
MQ,3222,MSN,DFW,-9,821,8
MQ,3225,JFK,DCA,-6,213,-7
OO,5417,DEN,HYS,-10,298,-23
OO,6473,DEN,EUG,69,996,31
OO,5405,CLD,LAX,26,86,15
OO,6532,DEN,BUR,3,850,-16
OO,6561,PHX,SBA,-1,455,1
OO,7362,CNY,SLC,-8,184,-21
UA,241,TPA,ORD,-9,1012,-13
DL,1470,CLE,ATL,-7,554,-30
EV,4731,ATW,ORD,5,160,11
OO,4774,SLC,PSC,-7,521,-16
OO,5575,PSP,SFO,-7,421,-6
UA,1686,TPA,EWR,-3,997,-7
DL,1734,MSP,DTW,-6,528,-22
EV,4737,GRB,ORD,0,173,-3
OO,7381,SLC,COD,0,298,3
B6,544,PBI,EWR,-2,1023,1
B6,684,MCO,JFK,9,944,5
OO,4509,SLC,PSP,-3,541,4
UA,320,PHX,IAH,3,1009,0
UA,336,BOS,IAH,-4,1597,10
UA,1074,DEN,SNA,61,846,36
EV,4576,MSY,EWR,6,1167,0
HA,349,KOA,OGG,8,84,12
OO,7426,MSP,INL,-5,255,-9
US,647,PHX,ONT,4,325,11
US,674,PHX,GEG,-5,1020,-16
US,796,LAX,PHL,2,2402,-14
US,1797,CLT,MSY,-1,651,0
US,1929,BDL,CLT,72,644,47
US,1954,SFO,CLT,-6,2296,14
US,2076,CLT,PHL,-3,449,-4
US,2093,CLT,DFW,1,936,10
VX,1205,ORD,SFO,-2,1846,-7
VX,905,LAS,SFO,-4,414,-15
WN,1251,BNA,DCA,-4,562,-20
WN,535,BOI,PHX,-4,735,-5
WN,837,LAS,PHX,-3,255,-10
WN,460,LAS,SAN,1,258,-6
WN,3177,LAX,DEN,-1,862,-3
WN,48,LAX,ELP,17,715,12
WN,588,MDW,DCA,-1,601,-9
WN,2351,MDW,LAS,8,1521,2
WN,621,ATL,BWI,1,577,-15
WN,4855,SFO,MKE,-7,1845,18
WN,668,PDX,DEN,5,991,19
UA,1043,DEN,ORD,27,888,15
UA,1142,DEN,LAS,30,628,7
UA,1150,DEN,GEG,73,836,56
UA,1430,SNA,ORD,2,1726,-13
US,481,DEN,PHL,3,1558,-19
US,495,PHX,LAX,-2,370,24
US,582,PHX,MKE,-8,1460,-18
AA,12,LAX,JFK,-1,2475,-15
AA,986,MIA,STT,-5,1107,-21
AA,1030,DFW,JAX,-5,918,-7
AA,1354,MCO,DFW,-6,985,3
AA,1382,PBI,LGA,-7,1035,-23
AA,1556,PHL,MIA,-6,1013,-24
AA,1582,BOS,MIA,-6,1258,-15
AA,1658,MIA,DCA,-5,919,-2
AA,1614,EWR,MIA,-2,1085,-15
B6,249,DCA,TPA,-12,814,-26
B6,589,BOS,DCA,-5,399,-9
B6,1032,HOU,BOS,-10,1609,-41
DL,494,JFK,FLL,0,1069,-17
DL,640,OMA,MSP,-5,282,-6
DL,665,MSP,MCO,9,1310,-19
DL,959,MSP,MCI,-1,393,-17
DL,1200,ATL,BOS,0,946,-8
DL,2343,MSP,STL,-4,448,-25
DL,2411,CVG,ATL,-1,373,-18
B6,2401,BUF,JFK,-5,301,-16
DL,1496,MSP,LGA,-3,1020,-26
DL,1602,LAS,ATL,1,1747,-11
DL,1705,LGA,MSY,-1,1183,-34
DL,1806,LAX,DTW,-2,1979,-20
DL,1870,ICT,ATL,-5,782,-10
EV,4891,MSN,ATL,-1,707,-11
HA,33,LAX,OGG,2,2486,19
